severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0040,116,,"Microsoft, Nintendo, Store, eShop","{pf(Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/Go to Nintendo eShop?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. }/Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. })}"
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_010_020,228,char_ETEMON,SDGP,"Потрясающе! Это первое появление чемпиона из Материального мира!
Как продержится чемпион SDGP?!","Amazing! It's the first appearance of the champion from the
Material World! How will the SDGP Champ hold up?!"
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_010_060,234,char_ETEMON,SDGP,Победителем становится... команда-чемпион SDGP!,The winner is... the SDGP Champion team!
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_020_020,236,char_ETEMON,SDGP,Наконец-то чемпион SDGP здесь! Приготовьтесь удивляться!,"At last, the SDGP Champ is here!
Get ready to be amazed!"
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_020_060,242,char_ETEMON,SDGP,Победителем становится... команда-чемпион SDGP!,The winner is... the SDGP Champion team!
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_030_060,250,char_ETEMON,SDGP,Победителем становится... команда-чемпион SDGP!,The winner is... the SDGP Champion team!
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_040_060,257,char_ETEMON,SDGP,Победителем становится... команда-чемпион SDGP!,The winner is... the SDGP Champion team!
2,latin_mixed,patch_text01,message/d06.mbe/000_Sheet1.csv,f_d0604_0300_0020,213,char_MINERVAMON,VIP-,Серьёзно? Что это за VIP-сервис?,"Seriously, what's with the VIP treatment? "
2,latin_mixed,patch_text01,message/d09.mbe/000_Sheet1.csv,f_d0904_0220_0020,386,char_KAMEMON,Kamedical,"Теперь я лидер команды Kamedical — медотряда,
который поддерживает леди Венусмон!","I'm now the leader of team Ka-medical! A medical team that
supports Lady Venusmon!"
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0050_0050,17,char_SIMMONS,ID,"Вы займитесь ID руководителя. А я пока
поищу кое-что ещё.","You work on getting ahold of a supervisor's ID. There's
something else I want to look for in the meantime."
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0060_0010,22,,ID,"На экране сообщение.
«Как пользоваться аварийным ID → памятка на доске»","There's a message on the screen.
""How to Use an Emergency ID → Whiteboard Memo"""
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0060_0020,23,,ID,"Вот твой новый ID, но это уже смешно.
Сколько раз его ещё перевыпускать?","I've issued you a new ID, but this is getting ridiculous.
How many times have I had to reissue one for you now?"
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0060_0050,26,,ID,Впредь не возись с ID. Просто смотри на доску.,"From now on, don't bother with the ID. Just check the
whiteboard."
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0260_0030,83,,ID,"""Войдите под своим ID, чтобы выполнить эти действия.
Примечание: ID руководителя использовать нельзя"".","""Please log in with your ID to perform these procedures.
Note: You cannot log in with a supervisor ID."""
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0360_0010,108,char_SIMMONS,ID,"Там держат Вулканусмона, но сначала мне нужно
перезаписать ID этой ключ-карты. Иначе дверь не открыть.","Vulcanusmon is being held in there, but I need to overwrite
this keycard ID before we can open the door."
2,latin_mixed,patch_text01,message/d13.mbe/000_Sheet1.csv,f_d1301_0420_0030,117,char_SIMMONS,ID,"В любом случае здесь может появиться охрана.
Выдача ID займёт время, поэтому задержите их для нас.","In any case, security might show up here. Since it'll take
a while to issue an ID, I want you to buy us some time."
2,latin_mixed,patch_text01,message/dlc000.mbe/000_Sheet1.csv,dlc000_060_040,38,char_BUTLER,II,"Войти в Акашический бэкдор II?
{fc9*Сложность соответствует финалу основной истории.}","Would you like to enter Akashic Backdoor II?
{fc9*Difficulty is equivalent to main story endgame content.}"
2,latin_mixed,patch_text01,message/dlc000.mbe/000_Sheet1.csv,dlc000_070_040,49,char_BUTLER,III,"Войти в Акашический бэкдор III?
{fc9*Сложность соответствует финалу основной истории.}","Would you like to enter Akashic Backdoor III?
{fc9*Difficulty is equivalent to main story endgame content.}"
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc000_0010,311,char_PLAYER_M,EP,Предварительный Текст Начала DLC EP1?,
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc000_0030,314,char_PLAYER_M,EP,Предварительный текст для начала DLC EP2?,
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc000_0050,317,char_PLAYER_M,EP,Предварительный текст для начала DLC EP3?,
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0080,332,char_PLAYER_M,EP,"Идентификатор события: d110_080 ""Первая битва в EP1"" (Ранг C+)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0090,333,char_PLAYER_M,EP,"Идентификатор события: d110_090 ""После победы в Первом сражении
в EP1"" (ранг C+)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0340,369,char_PLAYER_M,"Alter-B, VS","Идентификатор события: d140_020 ""VS Омегамон Alter-B (Сцена
эволюции B) - Часть 1"" (Ранг B)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0350,370,char_PLAYER_M,Alter-B,"Идентификатор события: d140_020 ""ПРОТИВ Омегамон Alter-B (сцена
эволюции) - часть 2"" (Ранг A)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0390,374,char_PLAYER_M,VS,"Идентификатор события: d150_010 ""VS Параллельмон - Часть 1"" (ранг
C+)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0400,375,char_PLAYER_M,VS,"Идентификатор события: d150_020 ""VS Параллельмон - Часть 2"" (ранг
B)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc010_0410,376,char_PLAYER_M,"Alter-B, Alter-S","Идентификатор события: d150_030 ""Возвращение Омегамон Alter-S и
Омегамон Alter-B"" (ранг C+)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0010,392,char_PLAYER_M,dl,"Идентификатор события: dlc020_010_010 ""Эгиомон и Инори Мисоно
присоединяются"" (ранг B)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0020,393,char_PLAYER_M,dl,"Идентификатор события: dlc020_010_020 ""Странный коридор"" (ранг
C)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0030,394,char_PLAYER_M,dl,"Идентификатор события: dlc020_010_030 ""Побежден Параллельмон""
(ранг B)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0040,395,char_PLAYER_M,dl,"Идентификатор события: dlc020_010_040 ""Воссоединение с Банчо в
Белой комнате"" (ранг C)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0050,396,char_PLAYER_M,dl,"Идентификатор события: dlc020_010_050 ""Воссоединение с Хироко
Сагисакой в Белой комнате"" (ранг C)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_dlc020_0370,428,char_PLAYER_M,VS,"Идентификатор события: d2_050_010 ""VS Параллельмон"" (ранг C)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m210_0050,75,char_PLAYER_M,NPC,"Идентификатор события: m210_020 ""Помощь с барьером"" беседа с
NPC.",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m220_0020,83,char_PLAYER_M,VIP-,"Идентификатор мероприятия: m220_010 ""VIP-зал в Промежуточном
кинотеатре"" (ранг B)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m310_0030,167,char_PLAYER_M,"Bearmon, Little, NPC","Идентификатор события: m310_020 Беседа NPC ""Little Bearmon"".",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m320_0080,182,char_PLAYER_M,"Makino, Marsmon's",Идентификатор события: m320_060 Видео Marsmon's Makino,
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m440_0027,297,char_PLAYER_M,XII,"Идентификатор события: m440_030 ""Олимпос XII встречается с
финальным боссом"" (ранг A)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m440_0037,305,char_PLAYER_M,"Olympus, XII","Идентификатор события: m440_??? ""Активация креста искусств
Olympus XII"" (ранг A)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,dummy_m440_0060,308,char_PLAYER_M,XII,"Идентификатор события: m440_??? ""Объединение Олимпа XII
(рождение)"" (ранг A)",
2,latin_mixed,patch_text01,message/field_text.mbe/000_Sheet1.csv,g_closet_0010_0010,517,,Access,"(Заглушка) {pf(дополнение/дополнения/загружаемый контент/загружаемый контент)}
костюмы и прочее, распространяемые через Access.","(TBD) {pf(Add-on/Add-ons/Downloadable Content/Downloadable Content)} costumes, etc., to be distributed via Access."
2,latin_mixed,patch_text01,message/m270.mbe/000_Sheet1.csv,m270_010_050,6,char_MIREI,VIP-,"Обычно это сила, граничащая с табу, но на этот раз, кажется, исключение.
Направляйтесь в VIP-комнату, там вас ждут ответы, которые вы ищете.","Normally that's a power bordering on taboo, but this time seems to be
an exception. Head to the VIP room, the answers you seek await you."
2,latin_mixed,patch_text01,message/m440.mbe/000_Sheet1.csv,m440_150_140,182,char_NARRATION,XII,"Однако даже его гибель от рук Олимпос XII была частью
грандиозного замысла Хрономона.","However, even his demise at the hands of the Olympos XII
was part of Chronomon's grand design."
2,latin_mixed,patch_text01,message/m450.mbe/000_Sheet1.csv,m450_010_030,7,char_JUPITERMON,XII,"И пусть имена тех, кто поддерживает меня в моей клятве, Олимпос
XII...","And let the names of those who support me
in my oath, the Olympos XII..."
2,latin_mixed,patch_text01,message/s090_072.mbe/000_Sheet1.csv,s090_072_660,78,char_MAN,"Expo, Home","Привет, милашка! Хочешь спланировать свое будущее в выставочном
центре Home Expo вместе со мной?","Hey, cutie! Wanna plan your future at the home expo center
with me?"
2,latin_mixed,patch_text01,message/s200_149.mbe/000_Sheet1.csv,s200_149_330,42,char_HIROKO,USB-,"""Я считаю тебя достойным. Поблизости ты найдешь удостоверение
личности и USB-накопитель. Иди и возьми их"".","""I deem you worthy. Nearby, you'll find an ID card
and USB drive. Go get them."""
2,latin_mixed,patch_text01,message/s200_149.mbe/000_Sheet1.csv,s200_149_390,50,char_HIROKO,USB-,"О! Эй, должно быть, это оно. Здесь удостоверение личности и
USB-накопитель!","Oh! Hey, this must be it. There's an ID card and USB drive!"
2,latin_mixed,patch_text01,message/s200_149.mbe/000_Sheet1.csv,s200_149_730,86,char_HIROKO,USB-,"Появилось еще одно сообщение. ""Вставьте накопитель в USB-порт
перед собой"".","There's another message. ""Insert the drive into the USB port
in front of you."""
2,latin_mixed,patch_text01,message/s200_149.mbe/000_Sheet1.csv,s200_149_760,88,char_HIROKO,USB-,"Эй, похоже, компьютер автоматически загружает данные с
USB-накопителя.","Hey, looks like the computer is automatically loading data
from the USB drive."
